Index,age_at_diagnosis_coef,Gene_coef,age_at_diagnosis_p,Gene_p,Gene_p_adjust,neglogP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SH3KBP1,-18.38945804726943,458.52696979513894,0.009211807201903842,0.06201994375677932,0.6834941781938039,0.16526518027549125,Other Genes
SH3PXD2B,-18.39066293598092,81.04785458333237,0.011305500629045898,0.7573334106133162,0.9340728498440636,0.029619251123769737,Other Genes
SHARPIN,-18.676580015285424,-200.68227533183023,0.009890749795829526,0.4637481538070689,0.8560425135848749,0.06750466644803858,Other Genes
SHMT1,-18.089643678985937,-36.89311610060624,0.012382365716711719,0.8646454854550064,0.9626843772022723,0.01651607601894447,Other Genes
SHMT2,-18.795698580828432,106.95388042921545,0.01027888488339885,0.6048349492159696,0.8985353888278725,0.046464813524395736,Other Genes
SHOC2,-19.79660414381417,-632.952434715822,0.005671967394036483,0.07344150604015817,0.6881721653097252,0.16230289738910933,Other Genes
SHPK,-18.1706102711481,-21.476099038178162,0.011889939821520984,0.9401257692553764,0.9871336653619066,0.005624036592058262,Other Genes
SHTN1,-18.391656474450038,-156.24449128861403,0.01089763526746546,0.5785679826245834,0.8907569885314389,0.05024076165869313,Other Genes
SIAE,-17.93738998275483,-254.6978783361446,0.011911872112420414,0.17549425477817954,0.766390744451717,0.11554974878574684,Other Genes
SIN3A,-20.280451420716165,895.8752688971824,0.004632835780770116,0.051644369634229935,0.6834941781938039,0.16526518027549125,Other Genes
SIPA1,-17.884659104973636,93.02236704643103,0.01368142259931137,0.7213427802922098,0.9261632509654997,0.03331245527856399,Other Genes
SIPA1L1,-18.01591277344676,-53.531462603614,0.013118658970138291,0.8548615450589465,0.9577230947030005,0.018760039800274943,Other Genes
SIRPA,-18.74715953553332,-141.91828764039224,0.009932559327212865,0.5236615751849722,0.8694381114712325,0.06076132660333478,Other Genes
SIRT2,-18.3622335906988,-167.94327735972905,0.01080524504339821,0.4509283774795455,0.8510741621310282,0.07003259408588403,Other Genes
SIRT5,-17.986212619081112,67.50049458624773,0.013103428868422402,0.798850661272385,0.9432682889616925,0.025364765540546362,Other Genes
SKIV2L,-18.405216734534378,79.20407526807963,0.012343637809468169,0.8597796662648476,0.9597232610346643,0.017853978972855344,Other Genes
SKIV2L2,-20.662899569403436,639.6668571975229,0.005459932792699155,0.19269935032278945,0.7684155789089095,0.11440383880567512,Other Genes
SKP1,-17.99471942000612,-68.8716319919772,0.01334049060384589,0.8493526552523203,0.9567615390356087,0.019196291257347012,Other Genes
SLAIN2,-17.151090741867797,-517.9106202481988,0.01689413060238125,0.2171373319873461,0.77160254263575,0.11260634990988416,Other Genes
SLC12A2,-17.132838263118323,278.9599538833263,0.01718217506936217,0.2358604904492022,0.7778568108066941,0.1091003413134564,Other Genes
SLC12A7,-14.842087501184512,480.3992383753458,0.040871731451325485,0.07558039822560549,0.6881721653097252,0.16230289738910933,Other Genes
SLC12A9,-17.596879204995595,-371.46763923305025,0.013407976058222961,0.1353726065114404,0.762631838822359,0.11768506749111968,Other Genes
SLC16A1,-18.53804597574094,-46.62202535949901,0.011419428188440712,0.7593386969758229,0.9340728498440636,0.029619251123769737,Other Genes
SLC16A3,-19.986895489872587,-184.11242698992038,0.006853542971222251,0.27830570451346653,0.7953699535093287,0.0994308192735623,Other Genes
SLC1A5,-19.199336297708136,-146.02681967289055,0.009110961641281765,0.47669706255110544,0.8613670877093141,0.06481172637339942,Other Genes
SLC25A1,-19.429801996534984,-169.73914103784887,0.010502385287154884,0.5846024918487562,0.8929146206257337,0.04919006581897568,Other Genes
SLC25A10,-18.128286456936205,162.24182531315958,0.011735309104350515,0.43986727357683497,0.8450764253409231,0.07310401341366894,Other Genes
SLC25A11,-17.277745923993887,-168.7959358702111,0.018589931861990643,0.5495207427122004,0.8775386309831394,0.05673375594074879,Other Genes
SLC25A12,-18.147912918490523,-38.77285286654143,0.011978802535871262,0.8815674287409184,0.9667250608610591,0.014697022844377117,Other Genes
SLC25A13,-18.40416658487545,24.95178562341593,0.015695694008970036,0.9199301107042452,0.9808555031682081,0.008394966930811732,Other Genes
SLC25A19,-18.060016534134785,-55.575049613189094,0.012507356907389286,0.8121216013863878,0.9476114867212396,0.023369683502866893,Other Genes
SLC25A20,-18.061185764463524,-250.94706937113367,0.012030528398049016,0.42833655558602,0.8444959152747908,0.0734024467180864,Other Genes
SLC25A22,-18.104860410651362,-53.591421765985075,0.012213715505769003,0.8322461538885035,0.951200937838936,0.021727730195426617,Other Genes
SLC25A24,-18.170579612123657,-314.24987219551383,0.011253068074015798,0.2872959128001649,0.7972318425617062,0.09841536329234886,Other Genes
SLC25A3,-17.052388456647495,-381.9948005510048,0.017107061352179778,0.15835836235080222,0.7660160798138202,0.11576211378630473,Other Genes
SLC25A4,-18.154719210965535,2.3101314166711333,0.0122525992467595,0.9903968025743645,0.9982826606497613,0.0007464721599901341,Other Genes
SLC25A5,-18.69383480439776,-87.47315274409408,0.011816642285049027,0.7547811992236839,0.9340728498440636,0.029619251123769737,Other Genes
SLC25A6,-19.821476581619034,-157.79847751688246,0.009059651135005481,0.47729637700260685,0.8613670877093141,0.06481172637339942,Other Genes
SLC27A1,-18.665879667944555,-147.8316486876704,0.009777897496794297,0.4099413994854687,0.8401755839212735,0.0756299435101615,Other Genes
SLC27A3,-18.468915188740056,591.9012173449571,0.007528815530281748,0.00933945132839106,0.534320925798104,0.27219781705668566,Other Genes
SLC27A4,-18.338747323546524,-55.19342747572796,0.01159167070674192,0.8192159984670687,0.9476114867212396,0.023369683502866893,Other Genes
SLC29A1,-18.012535090200863,-17.240159035715465,0.013918911783538098,0.9034355983846709,0.9771120967114169,0.010055610088202311,Other Genes
SLC2A1,-16.872501941355264,-176.79550555489038,0.01904321894484958,0.20544182312885098,0.7684155789089095,0.11440383880567512,Other Genes
SLC30A9,-18.185320405136416,-925.5706732786729,0.007489727570487445,0.0026309618748888686,0.5010192246271837,0.3001456094834175,Other Genes
SLC34A2,-19.030377816651885,-75.39385529154919,0.010181019451409763,0.5943057355842545,0.8945432352219747,0.04839866419156863,Other Genes
SLC35B2,-18.1914096903105,98.89759943518143,0.011728479816541865,0.7297251743763753,0.9273261018332117,0.032767515777701206,Other Genes
SLC39A10,-18.880562003976518,389.6963630003115,0.008053286120614655,0.10731127044492642,0.7452505493689175,0.1276976951506802,Other Genes
SLC39A14,-17.360959335396675,130.35985160379056,0.017199558635930073,0.5042009706985886,0.8672495937282959,0.06185589493542758,Other Genes
SLC39A7,-17.893503895339325,139.18037259184203,0.01327753365417325,0.6159077314840571,0.9005134955762775,0.045509774226581416,Other Genes
SLC3A2,-20.3437675556508,-208.31296032856454,0.008272318457419442,0.41296234878304994,0.8417929790094973,0.074794700814355,Other Genes
SLC44A1,-18.550957120456246,-39.92974339525921,0.016786131950347907,0.8900700482416388,0.9696910413857276,0.013366616656233885,Other Genes
SLC44A2,-19.188272092513937,-268.50953043866144,0.007870693381860736,0.226345289630974,0.7731413867001868,0.11174107807540737,Other Genes
SLC4A1,-17.707916720538886,50.078932198352476,0.014592362891737886,0.5901163769300495,0.8935013992638354,0.04890476303289027,Other Genes
SLC4A1AP,-19.25866178599343,669.0015342533048,0.007003448013022393,0.09787409526725543,0.732811685597727,0.13500761391697072,Other Genes
SLC4A2,-18.352262872750256,-56.014300338570166,0.011793935649009568,0.8426853871669615,0.9547947601140072,0.02008997305428266,Other Genes
SLC9A1,-18.170013753328224,-4.673419199604552,0.012061476405074104,0.9862217904881742,0.9977287779593041,0.0009875010414971993,Other Genes
SLC9A3R1,-20.059524203703916,-297.4704375984521,0.006018816399002998,0.17543027769249636,0.766390744451717,0.11554974878574684,Other Genes
SLC9A3R2,-18.157834178010273,-5.672095148220244,0.011965220240145805,0.9814329376255899,0.9977287779593041,0.0009875010414971993,Other Genes
SLFN5,-19.0209549415603,-124.86465242943802,0.010553757611863432,0.6262049221855487,0.9046799772524533,0.04350502156016829,Other Genes
SLIRP,-18.193266523883977,-13.784896710319487,0.012347277688597254,0.9700315339175007,0.9952719607689775,0.002058230889745128,Other Genes
SLK,-19.372847776071836,-819.1392606842476,0.00604247857632065,0.035076972199204325,0.6520719190877727,0.18570450190542986,Other Genes
SLMAP,-19.35973356561302,-312.0500540562381,0.007661267616799875,0.25858658709461907,0.7875352308783823,0.10373000867000819,Other Genes
SLTM,-18.962323668145835,435.69408764474963,0.009117610496650056,0.4165731358774498,0.8431281478193622,0.074106411542328,Other Genes
SMAD2,-17.15076086693053,705.5201557120772,0.013779462017192965,0.020315009854997644,0.5787836137259355,0.23748377293852785,Other Genes
SMAD4,-15.800593143900727,1015.6024601005756,0.021393971827776564,0.005272386349665367,0.5092520900519907,0.29306717991015707,Other Genes
SMAP1,-17.68002706109537,-334.7666599217705,0.014126406984619427,0.40464052661754624,0.837785002754082,0.07686741824006837,Other Genes
SMAP2,-18.751148470328737,-505.7723448964171,0.008382700833701198,0.10013214071955856,0.7370132184942126,0.1325247229040221,Other Genes
SMARCA1,-18.103275577047555,-50.754675033182366,0.012223870572562499,0.8317882016521966,0.9511773599335055,0.021738495408881606,Other Genes
SMARCA2,-15.435388120441623,564.0860253179732,0.027613394010261298,0.0184217269434157,0.5787836137259355,0.23748377293852785,Other Genes
SMARCA4,-16.10716255435768,-202.89405954502843,0.03903055304571176,0.5060941164375987,0.8678427828790972,0.061558943846911525,Other Genes
SMARCA5,-20.230263845943593,470.38786141856485,0.006863679071017517,0.30407996314279073,0.8016379745064312,0.09602171796389958,Other Genes
SMARCB1,-21.357085768248407,438.3440096201184,0.005214339047704082,0.2124317450200367,0.7691770146485282,0.11397370228126935,Other Genes
SMARCC1,-22.424120528047972,505.24403218945133,0.0022586834411983145,0.030321696905508108,0.6326257239676002,0.19885315268263598,Other Genes
SMARCC2,-15.485961112233639,-445.9575029326169,0.04085313481518576,0.2970711117394986,0.798011108736668,0.09799106299832303,Other Genes
SMARCD1,-19.2928545418754,282.90814518440334,0.0075866009021112015,0.21441668672623193,0.7695648409728622,0.11375478208286666,Other Genes
SMARCD2,-18.021195689233792,-27.15614593698504,0.01768086490616439,0.9524439648517219,0.9898935981578737,0.0044114844088242395,Other Genes
SMARCE1,-18.97994226175691,125.2217602259737,0.012230417768574925,0.7173127751772748,0.9242626101958369,0.034204615408782696,Other Genes
SMC1A,-16.406808584418258,1363.595935695716,0.016427852242397057,0.004391848506459563,0.5092520900519907,0.29306717991015707,Other Genes
SMC2,-17.362749188104708,283.744197971255,0.015036939656518714,0.16673593877912973,0.7660160798138202,0.11576211378630473,Other Genes
SMC3,-16.587075591961113,1409.3545866131503,0.015451016883383831,0.005119078730719621,0.5092520900519907,0.29306717991015707,Other Genes
SMC4,-18.055266234805945,252.63289987996967,0.011772224604951054,0.2898814385592651,0.798011108736668,0.09799106299832303,Other Genes
SMC6,-19.884406712106944,761.5590469237757,0.0049024578434729215,0.028127486366353534,0.6179523519880701,0.209045010455561,Other Genes
SMCHD1,-18.362452812570787,365.6397207868223,0.010349190510202383,0.23919801119539685,0.7827690878052727,0.10636633332148684,Other Genes
SMG1,-18.276811102482384,61.466297978128864,0.011756476014631673,0.8638677135355752,0.962362518274397,0.01666130007344255,Other Genes
SMNDC1,-19.35407868229162,274.64226909767274,0.00859303147589063,0.42390270710140765,0.8431281478193622,0.074106411542328,Other Genes
SMPD4,-21.156004188921358,962.5824287667319,0.004308008495274977,0.11886914200537595,0.7486062893608676,0.12574652851301357,Other Genes
SMPDL3B,-20.15934690129604,162.88433940919776,0.007754006334848002,0.3807534262843064,0.831766625596155,0.07999850956643631,Other Genes
SMS,-16.7922959707435,194.1859529562662,0.023722020512449225,0.47358875691946933,0.8587374291786959,0.06613960740346714,Other Genes
SMU1,-18.232986574554324,715.0200036561253,0.010537035953050314,0.15796009889466026,0.7660160798138202,0.11576211378630473,Other Genes
SMYD5,-16.096712473564715,-619.371508219626,0.02541026477365793,0.125465087589365,0.7580182375190803,0.12032034534602241,Other Genes
SNAP23,-17.516114617333496,-148.05680396977522,0.017751318763981887,0.6933655167571129,0.9212739257018606,0.03561122025596751,Other Genes
SNAPIN,-17.956663529773575,-79.18573158265707,0.01393643608674032,0.8532602786170247,0.9577230947030005,0.018760039800274943,Other Genes
SNCA,-18.16214052328976,22.266757373173782,0.011906844590549727,0.8777737274150319,0.9659285894903589,0.015054979523069684,Other Genes
SNCG,-19.7986517667202,-162.56658254988486,0.006165381821099175,0.13636484771558444,0.762631838822359,0.11768506749111968,Other Genes
SND1,-18.703775521425214,-312.89501283007706,0.010091757063074648,0.5458075861942931,0.8757935469074539,0.057598259135682395,Other Genes
SNF8,-17.440993062051476,-185.61496032337442,0.017423560804842544,0.6097564529456578,0.9000476994616937,0.045734473822824924,Other Genes
SNIP1,-18.3786066833838,-442.53122754066317,0.010362443017705579,0.2643021345103449,0.7882857432991881,0.10331632788654152,Other Genes
SNRNP200,-19.259238026846404,289.8178450228929,0.010518840656720924,0.6016882691581552,0.8978278548461688,0.0468069248662803,Other Genes
SNRNP40,-17.897036876864902,-99.59210989117082,0.014936155863629551,0.850891580071022,0.9575106939718592,0.01885636690813044,Other Genes
SNRNP70,-19.426309460834275,1571.2768273593574,0.0051478871424569415,0.009351738896039304,0.534320925798104,0.27219781705668566,Other Genes
SNRPA,-18.883105599066003,351.37872381868766,0.00970470955005792,0.519300365660919,0.8694381114712325,0.06076132660333478,Other Genes
SNRPA1,-19.00557773835272,512.9582134482272,0.00880975198121966,0.36003280887729194,0.8168886216168214,0.08783715315501697,Other Genes
SNRPB,-20.101880714071314,1102.857983210955,0.005971524730695463,0.17711761549019944,0.766390744451717,0.11554974878574684,Other Genes
SNRPB2,-19.473597075525355,919.2711705984652,0.006601836764026804,0.10869220042632906,0.7471205343595989,0.12660932698731386,Other Genes
SNRPC,-18.96917111643812,563.5275715612908,0.008383344405498195,0.22200999961472334,0.77160254263575,0.11260634990988416,Other Genes
SNRPD1,-21.144194964666386,1763.9947905899262,0.002915737165690861,0.015234030448128526,0.5787836137259355,0.23748377293852785,Other Genes
SNRPD2,-21.897525979576837,1460.0826064778016,0.002468603174393915,0.02326384953331353,0.5787836137259355,0.23748377293852785,Other Genes
SNRPD3,-20.83792598854771,782.3426199231612,0.004540487489957862,0.111337461923324,0.7471205343595989,0.12660932698731386,Other Genes
SNRPF,-18.667164712151944,307.473483717434,0.009324003283479348,0.24513076968794897,0.7846349140121986,0.10533237091272848,Other Genes
SNTB1,-18.601716544311607,-179.052186749778,0.010015996857477288,0.4353780984204192,0.8450764253409231,0.07310401341366894,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SNTB2,-18.35856985624022,-123.01839372129405,0.011305466488412472,0.748791983598279,0.9326064710416352,0.03030157544819593,Other Genes
SNU13,-18.40759431342051,95.71942263696879,0.01132672249196809,0.7632244362214093,0.9349338569988896,0.029219112717306768,Other Genes
SNW1,-20.703944956276683,709.5904060979394,0.005132520380678666,0.16091622458150417,0.7660160798138202,0.11576211378630473,Other Genes
SNX1,-18.595469245510518,128.96082860007027,0.011252265398705115,0.7335065835657448,0.9285404912543327,0.0321991530497846,Other Genes
SNX12,-18.2815051335326,-92.74864788747288,0.01163390286925003,0.8352706078279326,0.9521559601812125,0.02129190970523566,Other Genes
SNX15,-19.071652536521256,-222.57805141099809,0.00871417837527991,0.36945524703229426,0.8208020043873749,0.0857615916897228,Other Genes
SNX17,-18.286683842989667,-333.651528155249,0.011070076894716356,0.43975183936438744,0.8450764253409231,0.07310401341366894,Other Genes
SNX18,-19.124342530263622,-290.403846624727,0.00800039061386801,0.2222935359699636,0.77160254263575,0.11260634990988416,Other Genes
