gene_id	external_gene_name	entrezgene
ENSG00000182872	RBM10	8241
ENSG00000187837	HIST1H1C	3006
ENSG00000100109	TFIP11	24144
ENSG00000120910	PPP3CC	5533
ENSG00000122873	CISD1	55847
ENSG00000141279	NPEPPS	9520
ENSG00000266412	NCOA4	8031
ENSG00000159176	CSRP1	1465
ENSG00000140022	STON2	85439
ENSG00000142676	RPL11	6135
ENSG00000017797	RALBP1	10928
ENSG00000139330	KERA	11081
ENSG00000169504	CLIC4	25932
ENSG00000196664	TLR7	51284
ENSG00000104365	IKBKB	3551
ENSG00000165092	ALDH1A1	216
ENSG00000223752	ATAT1	79969
ENSG00000177830	CHID1	66005
ENSG00000089597	GANAB	23193
ENSG00000164134	NAA15	80155
ENSG00000124795	DEK	7913
ENSG00000234549	ATAT1	79969
ENSG00000189283	FHIT	2272
ENSG00000186395	KRT10	3858
ENSG00000131459	GFPT2	9945
ENSG00000120539	MASTL	84930
ENSG00000185838	GNB1L	54584
ENSG00000145041	DCAF1	9730
ENSG00000146676	PURB	5814
ENSG00000116478	HDAC1	3065
ENSG00000164733	CTSB	1508
ENSG00000235291	PPP1R10	5514
ENSG00000184831	APOO	79135
ENSG00000146047	HIST1H2BA	255626
ENSG00000080910	CFHR2	3080
ENSG00000116785	CFHR3	10878
ENSG00000100299	ARSA	410
ENSG00000226916	WDR46	9277
ENSG00000068971	PPP2R5B	5526
ENSG00000276776	TC2N	123036
ENSG00000100979	PLTP	5360
ENSG00000163684	RPP14	11102
ENSG00000228278	ORM2	5005
ENSG00000120963	ZNF706	51123
ENSG00000124209	RAB22A	57403
ENSG00000141905	NFIC	4782
ENSG00000000003	TSPAN6	7105
ENSG00000180329	CCDC43	124808
ENSG00000152767	FARP1	10160
ENSG00000154124	OTULIN	90268
ENSG00000162551	ALPL	249
ENSG00000100461	RBM23	55147
ENSG00000188895	MSL1	339287
ENSG00000159055	MIS18A	54069
ENSG00000135362	PRR5L	79899
ENSG00000135241	PNPLA8	50640
ENSG00000196715	VKORC1L1	154807
ENSG00000115380	EFEMP1	2202
ENSG00000124228	DDX27	55661
ENSG00000205250	E2F4	1874
ENSG00000138375	SMARCAL1	50485
ENSG00000204444	APOM	55937
ENSG00000167107	ACSF2	80221
ENSG00000275463	LILRB2	10288
ENSG00000096717	SIRT1	23411
ENSG00000137332	DDR1	780
ENSG00000168899	VAMP5	10791
ENSG00000082397	EPB41L3	23136
ENSG00000112493	TAPBP	6892
ENSG00000141401	IMPA2	3613
ENSG00000133318	RTN3	10313
ENSG00000102886	GDPD3	79153
ENSG00000132109	TRIM21	6737
ENSG00000165304	MELK	9833
ENSG00000281385	AP2A2	161
ENSG00000136155	SCEL	8796
ENSG00000132199	ENOSF1	55556
ENSG00000164308	ERAP2	64167
ENSG00000072062	PRKACA	5566
ENSG00000085415	SEH1L	81929
ENSG00000029725	RABEP1	9135
ENSG00000155975	VPS37A	137492
ENSG00000109758	HGFAC	3083
ENSG00000197971	MBP	4155
ENSG00000275575	PTP4A3	11156
ENSG00000169902	TPST1	8460
ENSG00000120699	EXOSC8	11340
ENSG00000155307	SAMSN1	64092
ENSG00000155307	SAMSN1	388813
ENSG00000168067	MAP4K2	5871
ENSG00000128595	CALU	813
ENSG00000129083	COPB1	1315
ENSG00000274684	NMRAL1	57407
ENSG00000262446	GBA	2629
ENSG00000277804	PRTN3	5657
ENSG00000119318	RAD23B	5887
ENSG00000106624	AEBP1	165
ENSG00000164758	MED30	90390
ENSG00000165630	PRPF18	8559
ENSG00000278087	NOMO3	408050
ENSG00000163026	WDCP	80304
ENSG00000151366	NDUFC2	4718
ENSG00000170791	CHCHD7	79145
ENSG00000182903	ZNF721	170960
ENSG00000121060	TRIM25	7706
ENSG00000184743	ATL3	25923
ENSG00000113387	SUB1	10923
ENSG00000151093	OXSM	54995
ENSG00000276781	CHGA	1113
ENSG00000175354	PTPN2	5771
ENSG00000225967	TAP2	6891
ENSG00000111640	GAPDH	2597
ENSG00000139146	SINHCAF	58516
ENSG00000164162	ANAPC10	10393
ENSG00000179091	CYC1	1537
ENSG00000111481	COPZ1	22818
ENSG00000123154	WDR83	84292
ENSG00000131203	IDO1	3620
ENSG00000147123	NDUFB11	54539
ENSG00000092470	WDR76	79968
ENSG00000163431	LMOD1	25802
ENSG00000131981	LGALS3	3958
ENSG00000197961	ZNF121	7675
ENSG00000160703	NLRX1	79671
ENSG00000204262	COL5A2	1290
ENSG00000120896	SORBS3	10174
ENSG00000141577	CEP131	22994
ENSG00000035115	SH3YL1	26751
ENSG00000169762	TAPT1	202018
ENSG00000198799	LRIG2	9860
ENSG00000276042	LILRB4	11006
ENSG00000275074	NUDT18	79873
ENSG00000147162	OGT	8473
ENSG00000102181	CD99L2	83692
ENSG00000133026	MYH10	4628
ENSG00000076242	MLH1	4292
ENSG00000103978	TMEM87A	25963
ENSG00000120805	ARL1	400
ENSG00000129473	BCL2L2	599
ENSG00000068796	KIF2A	3796
ENSG00000174748	RPL15	6138
ENSG00000087586	AURKA	6790
ENSG00000163811	WDR43	23160
ENSG00000128609	NDUFA5	4698
ENSG00000105287	PRKD2	25865
ENSG00000197969	VPS13A	23230
ENSG00000064655	EYA2	2139
ENSG00000099795	NDUFB7	4713
ENSG00000146463	ZMYM4	9202
ENSG00000100596	SPTLC2	9517
ENSG00000169629	RGPD8	727851
ENSG00000108590	MED31	51003
ENSG00000120868	APAF1	317
ENSG00000137274	BPHL	670
ENSG00000172236	TPSAB1	7177
ENSG00000277956	MAPT	4137
ENSG00000155849	ELMO1	9844
ENSG00000163539	CLASP2	23122
ENSG00000276833	TAF15	8148
ENSG00000185811	IKZF1	10320
ENSG00000122482	ZNF644	84146
ENSG00000006712	PAF1	54623
ENSG00000115966	ATF2	1386
ENSG00000198909	MAP3K3	4215
ENSG00000163625	WDFY3	23001
ENSG00000159692	CTBP1	1487
ENSG00000130764	LRRC47	57470
ENSG00000104325	DECR1	1666
ENSG00000177425	PAWR	5074
ENSG00000106993	CDC37L1	55664
ENSG00000127954	STEAP4	79689
ENSG00000110344	UBE4A	9354
ENSG00000120253	NUP43	348995
ENSG00000228581	GNL1	2794
ENSG00000172465	TCEAL1	9338
ENSG00000151503	NCAPD3	23310
ENSG00000163510	CWC22	57703
ENSG00000147526	TACC1	6867
ENSG00000138279	ANXA7	310
ENSG00000138814	PPP3CA	5530
ENSG00000130772	MED18	54797
ENSG00000165458	INPPL1	3636
ENSG00000231834	HLA-A	3105
ENSG00000111752	PHC1	1911
ENSG00000104447	TRPS1	7227
ENSG00000008311	AASS	10157
ENSG00000145348	TBCK	93627
ENSG00000074410	CA12	771
ENSG00000166689	PLEKHA7	144100
ENSG00000078747	ITCH	83737
ENSG00000130299	GTPBP3	84705
ENSG00000131381	RBSN	64145
ENSG00000104356	POP1	10940
ENSG00000204590	GNL1	2794
ENSG00000040633	PHF23	79142
ENSG00000121858	TNFSF10	8743
ENSG00000168487	BMP1	649
ENSG00000161036	LRWD1	222229
ENSG00000011009	LYPLA2	11313
ENSG00000120756	PLS1	5357
ENSG00000182179	UBA7	7318
ENSG00000154839	SKA1	220134
ENSG00000142459	EVI5L	115704
ENSG00000105953	OGDH	4967
ENSG00000087077	TRIP6	7205
ENSG00000145012	LPP	4026
ENSG00000005075	POLR2J	5439
ENSG00000137877	SPTBN5	51332
ENSG00000171097	KYAT1	883
ENSG00000110063	DCPS	28960
ENSG00000099282	TSPAN15	23555
ENSG00000089737	DDX24	57062
ENSG00000175198	PCCA	5095
ENSG00000225859	DDX39B	7919
ENSG00000225859	DDX39B	100532737
ENSG00000177106	EPS8L2	64787
ENSG00000129667	RHBDF2	79651
ENSG00000077147	TM9SF3	56889
ENSG00000243789	JMJD7	100137047
ENSG00000196975	ANXA4	307
ENSG00000132471	WBP2	23558
ENSG00000204104	TRAF3IP1	26146
ENSG00000172216	CEBPB	1051
ENSG00000196367	TRRAP	8295
ENSG00000121774	KHDRBS1	10657
ENSG00000090659	CD209	30835
ENSG00000103966	EHD4	30844
ENSG00000107371	EXOSC3	51010
ENSG00000104312	RIPK2	8767
ENSG00000047932	GOPC	57120
ENSG00000164022	AIMP1	9255
ENSG00000136802	LRRC8A	56262
ENSG00000171476	HOPX	84525
ENSG00000174840	PDE12	201626
ENSG00000177576	C18orf32	497661
ENSG00000104093	DMXL2	23312
ENSG00000162433	AK4	205
ENSG00000143093	STRIP1	85369
ENSG00000176387	HSD11B2	3291
ENSG00000235986	GNL1	2794
ENSG00000157985	AGAP1	116987
ENSG00000145375	SPATA5	166378
ENSG00000122696	SLC25A51	92014
ENSG00000109606	DHX15	1665
ENSG00000265681	RPL17	6139
ENSG00000148290	SURF1	6834
ENSG00000162076	FLYWCH2	114984
ENSG00000175768	TOMM5	401505
ENSG00000126698	DNAJC8	22826
ENSG00000176125	UFSP1	402682
ENSG00000115977	AAK1	22848
ENSG00000136463	TACO1	51204
ENSG00000148291	SURF2	6835
ENSG00000168374	ARF4	378
ENSG00000104327	CALB1	793
ENSG00000128656	CHN1	1123
ENSG00000100353	EIF3D	8664
ENSG00000048828	FAM120A	23196
ENSG00000047621	C12orf4	57102
ENSG00000129038	LOXL1	4016
ENSG00000019582	CD74	972
ENSG00000151694	ADAM17	6868
ENSG00000144591	GMPPA	29926
ENSG00000156973	PDE6D	5147
ENSG00000223493	SKIV2L	6499
ENSG00000178764	ZHX2	22882
ENSG00000165704	HPRT1	3251
ENSG00000134453	RBM17	84991
ENSG00000154832	CXXC1	30827
ENSG00000119929	CUTC	51076
ENSG00000241973	PI4KA	5297
ENSG00000185483	ROR1	4919
ENSG00000125651	GTF2F1	2962
ENSG00000151304	SRFBP1	153443
ENSG00000197217	ENTPD4	9583
ENSG00000196126	HLA-DRB1	3123
ENSG00000196126	HLA-DRB1	105369230
ENSG00000168734	PKIG	11142
ENSG00000067248	DHX29	54505
ENSG00000163521	GLB1L	79411
ENSG00000150768	DLAT	1737
ENSG00000136261	BZW2	28969
ENSG00000100003	SEC14L2	23541
ENSG00000274495	LENG9	94059
ENSG00000084764	MAPRE3	22924
ENSG00000273889	FAM83H	286077
ENSG00000180035	ZNF48	197407
ENSG00000126934	MAP2K2	5605
ENSG00000101290	CDS2	8760
ENSG00000115541	HSPE1	3336
ENSG00000175600	SUGCT	79783
ENSG00000018510	AGPS	8540
ENSG00000167978	SRRM2	23524
ENSG00000229353	TNXB	7148
ENSG00000159339	PADI4	23569
ENSG00000127419	TMEM175	84286
ENSG00000088882	CPXM1	56265
ENSG00000023318	ERP44	23071
ENSG00000171475	WIPF2	147179
ENSG00000185973	TMLHE	55217
ENSG00000108406	DHX40	79665
ENSG00000078674	PCM1	5108
ENSG00000181467	RAP2B	5912
ENSG00000148187	MRRF	92399
ENSG00000101624	CEP76	79959
ENSG00000103226	NOMO3	408050
ENSG00000102178	UBL4A	8266
ENSG00000087053	MTMR2	8898
ENSG00000171316	CHD7	55636
ENSG00000163110	PDLIM5	10611
ENSG00000101333	PLCB4	5332
ENSG00000138750	NUP54	53371
ENSG00000149269	PAK1	5058
ENSG00000235017	C2	717
ENSG00000166575	TMEM135	65084
ENSG00000277751	LILRB2	10288
ENSG00000004779	NDUFAB1	4706
ENSG00000106089	STX1A	6804
ENSG00000104643	MTMR9	66036
ENSG00000106009	BRAT1	221927
ENSG00000140983	RHOT2	89941
ENSG00000102931	ARL2BP	23568
ENSG00000108819	PPP1R9B	84687
ENSG00000172349	IL16	3603
ENSG00000103351	CLUAP1	23059
ENSG00000277585	MUC4	4585
ENSG00000129071	MBD4	8930
ENSG00000258724	PINX1	54984
ENSG00000237071	TRIM27	5987
ENSG00000235588	AIF1	199
ENSG00000122566	HNRNPA2B1	3181
ENSG00000100288	CHKB	1120
ENSG00000137807	KIF23	9493
ENSG00000124523	SIRT5	23408
ENSG00000090861	AARS	16
ENSG00000114021	NIT2	56954
ENSG00000204209	DAXX	1616
ENSG00000100330	MTMR3	8897
ENSG00000178188	SH2B1	25970
ENSG00000160180	TFF3	7033
ENSG00000173950	XXYLT1	152002
ENSG00000142089	IFITM3	10410
ENSG00000141252	VPS53	55275
ENSG00000148481	MINDY3	80013
ENSG00000152223	EPG5	57724
ENSG00000113552	GNPDA1	10007
ENSG00000162600	OMA1	115209
ENSG00000114023	FAM162A	26355
ENSG00000138095	LRPPRC	10128
ENSG00000105976	MET	4233
ENSG00000233927	RPS28	6234
ENSG00000151655	ITIH2	3698
ENSG00000155755	TMEM237	65062
ENSG00000144560	VGLL4	9686
ENSG00000155980	KIF5A	3798
ENSG00000197713	RPE	6120
ENSG00000106070	GRB10	2887
ENSG00000198721	ECI2	10455
ENSG00000174842	GLMN	11146
ENSG00000137055	PLAA	9373
ENSG00000142230	SAE1	10055
ENSG00000125107	CNOT1	23019
ENSG00000269897	COMMD3-BMI1	100532731
ENSG00000143862	ARL8A	127829
ENSG00000135521	LTV1	84946
ENSG00000176393	RNPEP	6051
ENSG00000157184	CPT2	1376
ENSG00000109180	OCIAD1	54940
ENSG00000123415	SMUG1	23583
ENSG00000229470	GNL1	2794
ENSG00000130988	RGN	9104
ENSG00000034693	PEX3	8504
ENSG00000099956	SMARCB1	6598
ENSG00000115234	SNX17	9784
ENSG00000174307	PHLDA3	23612
ENSG00000235336	SLC44A4	80736
ENSG00000136827	TOR1A	1861
ENSG00000134516	DOCK2	1794
ENSG00000154114	TBCEL	219899
ENSG00000070961	ATP2B1	490
ENSG00000071127	WDR1	9948
ENSG00000156795	WDYHV1	55093
ENSG00000198554	WDHD1	11169
ENSG00000136770	DNAJC1	64215
ENSG00000275837	SMARCB1	6598
ENSG00000108468	CBX1	10951
ENSG00000259956	RBM15B	29890
ENSG00000185565	LSAMP	4045
ENSG00000102003	SYP	6855
ENSG00000130204	TOMM40	10452
ENSG00000142173	COL6A2	1292
ENSG00000155111	CDK19	23097
ENSG00000066044	ELAVL1	1994
ENSG00000100603	SNW1	22938
ENSG00000233323	TNXB	7148
ENSG00000170185	USP38	84640
ENSG00000275365	MMP11	4320
ENSG00000197976	AKAP17A	8227
ENSG00000117481	NSUN4	387338
ENSG00000274829	PARN	5073
ENSG00000173660	UQCRH	7388
ENSG00000176973	FAM89B	23625
ENSG00000094880	CDC23	8697
ENSG00000120254	MTHFD1L	25902
ENSG00000138160	KIF11	3832
ENSG00000166925	TSC22D4	81628
ENSG00000064607	SUGP2	10147
ENSG00000075420	FNDC3B	64778
ENSG00000226560	C2	717
ENSG00000105662	CRTC1	23373
ENSG00000184640	SEPT9	10801
ENSG00000163781	TOPBP1	11073
ENSG00000124588	NQO2	4835
ENSG00000140455	USP3	9960
ENSG00000197122	SRC	6714
ENSG00000132481	TRIM47	91107
ENSG00000157087	ATP2B2	491
ENSG00000104517	UBR5	51366
ENSG00000126456	IRF3	3661
ENSG00000164587	RPS14	6208
ENSG00000197321	SVIL	6840
ENSG00000038532	CLEC16A	23274
ENSG00000134330	IAH1	285148
ENSG00000003056	M6PR	4074
ENSG00000070831	CDC42	998
ENSG00000141564	RPTOR	57521
ENSG00000187024	PTRH1	138428
ENSG00000119777	TMEM214	54867
ENSG00000227720	PPP1R11	6992
ENSG00000198258	UBL5	59286
ENSG00000171634	BPTF	2186
ENSG00000163848	ZNF148	7707
ENSG00000103855	CD276	80381
ENSG00000137801	THBS1	7057
ENSG00000078142	PIK3C3	5289
ENSG00000158604	TMED4	222068
ENSG00000065243	PKN2	5586
ENSG00000104853	CLPTM1	1209
ENSG00000115207	GTF3C2	2976
ENSG00000196235	SUPT5H	6829
ENSG00000064490	RFXANK	8625
ENSG00000184162	NR2C2AP	126382
ENSG00000165060	FXN	2395
ENSG00000156535	CD109	135228
ENSG00000132437	DDC	1644
ENSG00000155115	GTF3C6	112495
ENSG00000162971	TYW5	129450
ENSG00000119139	TJP2	9414
ENSG00000183742	MACC1	346389
ENSG00000106245	BUD31	8896
ENSG00000115275	MOGS	7841
ENSG00000085465	OVGP1	5016
ENSG00000166478	ZNF143	7702
ENSG00000107317	PTGDS	5730
ENSG00000136521	NDUFB5	4711
ENSG00000176658	MYO1D	4642
ENSG00000134748	PRPF38A	84950
ENSG00000116750	UCHL5	51377
ENSG00000151689	INPP1	3628
ENSG00000109920	FNBP4	23360
ENSG00000136490	LIMD2	80774
ENSG00000106351	AGFG2	3268
ENSG00000168438	CDC40	51362
ENSG00000278032	LY6E	4061
ENSG00000100711	ZFYVE21	79038
ENSG00000109083	IFT20	90410
ENSG00000088808	PPP1R13B	23368
ENSG00000169100	SLC25A6	293
ENSG00000068024	HDAC4	9759
ENSG00000168564	CDKN2AIP	55602
ENSG00000109618	SEPSECS	51091
ENSG00000124171	PARD6B	84612
ENSG00000163624	CDS1	1040
ENSG00000172638	EFEMP2	30008
ENSG00000117308	GALE	2582
ENSG00000110075	PPP6R3	55291
ENSG00000141569	TRIM65	201292
ENSG00000117226	GBP3	2635
ENSG00000176788	BASP1	10409
ENSG00000148248	SURF4	6836
ENSG00000242726	RPP21	79897
ENSG00000242726	RPP21	202658
ENSG00000128699	ORMDL1	94101
ENSG00000101608	MYL12A	10627
ENSG00000162552	WNT4	54361
ENSG00000004700	RECQL	5965
ENSG00000175221	MED16	10025
ENSG00000181938	GINS3	64785
ENSG00000105819	PMPCB	9512
ENSG00000189077	TMEM120A	83862
ENSG00000196465	MYL6B	140465
ENSG00000182986	ZNF320	162967
ENSG00000132294	EFR3A	23167
ENSG00000186716	BCR	613
ENSG00000091106	NLRC4	58484
ENSG00000136940	PDCL	5082
ENSG00000169660	HEXDC	284004
ENSG00000149016	TUT1	64852
ENSG00000137106	GRHPR	9380
ENSG00000109654	TRIM2	23321
ENSG00000113460	BRIX1	55299
ENSG00000120594	PLXDC2	84898
ENSG00000196411	EPHB4	2050
ENSG00000140199	SLC12A6	9990
ENSG00000186832	KRT16	3868
ENSG00000104765	BNIP3L	665
ENSG00000174775	HRAS	3265
ENSG00000114503	NCBP2	22916
ENSG00000141522	ARHGDIA	396
ENSG00000148700	ADD3	120
ENSG00000168894	RNF181	51255
ENSG00000215077	BRD2	6046
ENSG00000276371	SINHCAF	58516
ENSG00000242361	HLA-DMA	3108
ENSG00000106635	BCL7B	9275
ENSG00000165650	PDZD8	118987
ENSG00000186222	BLOC1S4	55330
ENSG00000047644	WWC3	55841
ENSG00000174720	LARP7	51574
ENSG00000225190	PLEKHM1	9842
ENSG00000273780	ARHGAP23	57636
ENSG00000106628	POLD2	5425
ENSG00000142102	PGGHG	80162
ENSG00000047056	WDR37	22884
ENSG00000188883	KLRG2	346689
ENSG00000132661	NXT1	29107
ENSG00000234704	BRD2	6046
ENSG00000204580	DDR1	780
ENSG00000146731	CCT6A	908
ENSG00000184524	CEND1	51286
ENSG00000177189	RPS6KA3	6197
ENSG00000075340	ADD2	119
ENSG00000040341	STAU2	27067
ENSG00000187498	COL4A1	1282
ENSG00000163788	SNRK	54861
ENSG00000001629	ANKIB1	54467
ENSG00000113575	PPP2CA	5515
ENSG00000132286	TIMM10B	26515
ENSG00000109689	STIM2	57620
ENSG00000173674	EIF1AX	1964
ENSG00000118271	TTR	7276
ENSG00000275619	GON7	84520
ENSG00000167363	FN3K	64122
ENSG00000169255	B3GALNT1	8706
ENSG00000278270	RPS9	6203
ENSG00000185651	UBE2L3	7332
ENSG00000169413	RNASE6	6039
ENSG00000142082	SIRT3	23410
ENSG00000167280	ENGASE	64772
ENSG00000136875	PRPF4	9128
ENSG00000170776	AKAP13	11214
ENSG00000125166	GOT2	2806
ENSG00000160213	CSTB	1476
ENSG00000075151	EIF4G3	8672
ENSG00000258818	RNASE4	6038
ENSG00000196655	TRAPPC4	51399
ENSG00000105122	RASAL3	64926
ENSG00000165632	TAF3	83860
ENSG00000164889	SLC4A2	6522
ENSG00000276935	MBOAT7	79143
ENSG00000241553	ARPC4	10093
ENSG00000164610	RP9	6100
ENSG00000119917	IFIT3	3437
ENSG00000105926	MPP6	51678
ENSG00000276910	GTF2H2	2966
ENSG00000276910	GTF2H2	728340
ENSG00000151092	NGLY1	55768
ENSG00000234495	TRIM27	5987
ENSG00000206240	HLA-DRB1	3123
ENSG00000206240	HLA-DRB1	105369230
ENSG00000186432	KPNA4	3840
ENSG00000134121	CHL1	10752
ENSG00000206488	ATAT1	79969
ENSG00000101882	NKAP	79576
ENSG00000130413	STK33	65975
ENSG00000165804	ZNF219	51222
ENSG00000196139	AKR1C3	8644
ENSG00000159921	GNE	10020
ENSG00000170390	DCLK2	166614
ENSG00000144909	OSBPL11	114885
ENSG00000196428	TSC22D2	9819
ENSG00000141179	PCTP	58488
ENSG00000077454	LRCH4	4034
ENSG00000165195	PIGA	5277
ENSG00000100297	MCM5	4174
ENSG00000149273	RPS3	6188
ENSG00000114353	GNAI2	2771
ENSG00000078043	PIAS2	9063
ENSG00000010322	NISCH	11188
ENSG00000101311	FERMT1	55612
ENSG00000135720	DYNC1LI2	1783
ENSG00000144895	EIF2A	83939
ENSG00000131748	STARD3	10948
ENSG00000008838	MED24	9862
ENSG00000108953	YWHAE	7531
ENSG00000156735	BAG4	9530
ENSG00000165795	NDRG2	57447
ENSG00000241394	HLA-DMA	3108
ENSG00000138674	SEC31A	22872
ENSG00000090316	MAEA	10296
ENSG00000154767	XPC	7508
ENSG00000275397	DHRS11	79154
ENSG00000124193	SRSF6	6431
ENSG00000067596	DHX8	1659
ENSG00000175324	LSM1	27257
ENSG00000226264	HLA-DMB	3109
ENSG00000225830	ERCC6	2074
ENSG00000225830	ERCC6	267004
ENSG00000129691	ASH2L	9070
ENSG00000108061	SHOC2	8036
ENSG00000165156	ZHX1	11244
ENSG00000230995	PPP1R10	5514
ENSG00000205339	IPO7	10527
ENSG00000162267	ITIH3	3699
ENSG00000168672	FAM84B	157638
ENSG00000157077	ZFYVE9	9372
ENSG00000167257	RNF214	257160
ENSG00000100697	DICER1	23405
ENSG00000152402	GUCY1A2	2977
ENSG00000111711	GOLT1B	51026
ENSG00000130725	UBE2M	9040
ENSG00000004487	KDM1A	23028
ENSG00000198231	DDX42	11325
ENSG00000133627	ACTR3B	57180
ENSG00000189159	JPT1	51155
ENSG00000011454	RABGAP1	2844
ENSG00000011454	RABGAP1	23637
ENSG00000107758	PPP3CB	5532
ENSG00000100804	PSMB5	5693
ENSG00000274081	PUF60	22827
ENSG00000075426	FOSL2	2355
ENSG00000110700	RPS13	6207
ENSG00000128829	EIF2AK4	440275
ENSG00000165553	NGB	58157
ENSG00000154328	NEIL2	252969
ENSG00000119669	IRF2BPL	64207
ENSG00000114062	UBE3A	7337
ENSG00000169857	AVEN	57099
ENSG00000102879	CORO1A	11151
ENSG00000134057	CCNB1	891
ENSG00000137492	THAP12	5612
ENSG00000103249	CLCN7	1186
ENSG00000228163	HLA-DPA1	3113
ENSG00000227471	AKR1B15	441282
ENSG00000005381	MPO	4353
ENSG00000164050	PLXNB1	5364
ENSG00000274296	DECR2	26063
ENSG00000148180	GSN	2934
ENSG00000166333	ILK	3611
ENSG00000177485	ZBTB33	10009
ENSG00000105647	PIK3R2	5296
ENSG00000147439	BIN3	55909
ENSG00000242110	AMACR	23600
ENSG00000197444	OGDHL	55753
ENSG00000118898	PPL	5493
ENSG00000100028	SNRPD3	6634
ENSG00000047249	ATP6V1H	51606
ENSG00000205358	MT1H	4496
ENSG00000101443	WFDC2	10406
ENSG00000126216	TUBGCP3	10426
ENSG00000141570	CBX8	57332
ENSG00000125826	RBCK1	10616
ENSG00000159259	CHAF1B	8208
ENSG00000173349	SFT2D3	84826
ENSG00000145335	SNCA	6622
ENSG00000225164	PRRC2A	7916
ENSG00000228716	DHFR	1719
ENSG00000182704	TSKU	25987
ENSG00000274384	TMC4	147798
ENSG00000174227	PIGG	54872
ENSG00000155657	TTN	7273
ENSG00000250722	SELENOP	6414
ENSG00000157741	UBN2	254048
ENSG00000025708	TYMP	1890
ENSG00000147383	NSDHL	50814
ENSG00000130699	TAF4	6874
ENSG00000181610	MRPS23	51649
ENSG00000166441	RPL27A	6157
ENSG00000198242	RPL23A	6147
ENSG00000278787	UBR7	55148
ENSG00000124787	RPP40	10799
ENSG00000121152	NCAPH	23397
ENSG00000223639	CLIC1	1192
ENSG00000165868	HSPA12A	259217
ENSG00000150456	EEF1AKMT1	221143
ENSG00000240682	ISY1	57461
ENSG00000110172	CHORDC1	26973
ENSG00000133657	ATP13A3	79572
ENSG00000206298	PSMB8	5696
ENSG00000243594	PSMB9	5698
ENSG00000109472	CPE	1363
ENSG00000273993	PTPRK	5796
ENSG00000167220	HDHD2	84064
ENSG00000136868	SLC31A1	1317
ENSG00000108798	ABI3	51225
ENSG00000185627	PSMD13	5719
ENSG00000247315	ZCCHC3	85364
ENSG00000101150	TPD52L2	7165
ENSG00000118181	RPS25	6230
ENSG00000144736	SHQ1	55164
ENSG00000123200	ZC3H13	23091
ENSG00000228854	NRM	11270
ENSG00000095637	SORBS1	10580
ENSG00000123219	CENPK	64105
ENSG00000108788	MLX	6945
ENSG00000162951	LRRTM1	347730
ENSG00000213585	VDAC1	7416
ENSG00000174886	NDUFA11	126328
ENSG00000120913	PDLIM2	64236
ENSG00000198728	LDB1	8861
ENSG00000066032	CTNNA2	1496
ENSG00000213689	TREX1	11277
ENSG00000184007	PTP4A2	8073
ENSG00000131747	TOP2A	7153
ENSG00000114738	MAPKAPK3	7867
ENSG00000196730	DAPK1	1612
ENSG00000198917	SPOUT1	51490
ENSG00000166128	RAB8B	51762
ENSG00000159459	UBR1	197131
ENSG00000125246	CLYBL	171425
ENSG00000113456	RAD1	5810
ENSG00000006652	IFRD1	3475
ENSG00000141198	TOM1L1	10040
ENSG00000229496	DDX39B	7919
ENSG00000229496	DDX39B	100532737
ENSG00000173120	KDM2A	22992
ENSG00000104918	RETN	56729
ENSG00000011523	CEP68	23177
ENSG00000225691	HLA-C	3107
ENSG00000124208	TMEM189-UBE2V1	387522
ENSG00000198502	HLA-DRB5	3127
ENSG00000131095	GFAP	2670
ENSG00000196415	PRTN3	5657
ENSG00000110025	SNX15	29907
ENSG00000226651	CLIC1	1192
ENSG00000112996	MRPS30	10884
ENSG00000137486	ARRB1	408
ENSG00000177613	CSTF2T	23283
ENSG00000020256	ZFP64	55734
ENSG00000127920	GNG11	2791
ENSG00000131100	ATP6V1E1	529
ENSG00000177885	GRB2	2885
ENSG00000186468	RPS23	6228
ENSG00000145439	CBR4	84869
ENSG00000139746	RBM26	64062
ENSG00000136810	TXN	7295
ENSG00000006125	AP2B1	163
ENSG00000055332	EIF2AK2	5610
ENSG00000180628	PCGF5	84333
ENSG00000167977	KCTD5	54442
ENSG00000182180	MRPS16	51021
ENSG00000163331	DAPL1	92196
ENSG00000064601	CTSA	5476
ENSG00000185049	NELFA	7469
ENSG00000132465	JCHAIN	3512
ENSG00000125398	SOX9	6662
ENSG00000164736	SOX17	64321
ENSG00000169299	PGM2	55276
ENSG00000033100	CHPF2	54480
ENSG00000135049	AGTPBP1	23287
ENSG00000005469	CROT	54677
ENSG00000072849	DERL2	51009
ENSG00000160194	NDUFV3	4731
ENSG00000129625	REEP5	7905
ENSG00000167703	SLC43A2	124935
ENSG00000197958	RPL12	6136
ENSG00000185862	EVI2B	2124
ENSG00000110046	ATG2A	23130
ENSG00000023191	RNH1	6050
ENSG00000180879	SSR4	6748
ENSG00000153922	CHD1	1105
ENSG00000160193	WDR4	10785
ENSG00000161513	FDXR	2232
ENSG00000034510	TMSB10	9168
ENSG00000228867	NRM	11270
ENSG00000090776	EFNB1	1947
ENSG00000123143	PKN1	5585
ENSG00000171241	SHCBP1	79801
ENSG00000166171	DPCD	25911
ENSG00000085741	WNT11	7481
ENSG00000272765	NDUFA6	4700
ENSG00000145736	GTF2H2	2966
ENSG00000145736	GTF2H2	728340
ENSG00000136159	NUDT15	55270
ENSG00000165644	COMTD1	118881
